date,feature_index,avg(band_0),avg(band_1),avg(band_2),avg(band_3),avg(band_4),avg(band_5),avg(band_6),avg(band_7),avg(band_8),avg(band_9),avg(band_10),avg(band_11)
2021-12-29T00:00:00.000Z,0,,,,,,,,,,,,
2019-05-19T00:00:00.000Z,0,999.5759493670886,1381.632911392405,2241.1202531645567,3793.5886075949365,4284.901898734177,4372.689873417721,4638.623417721519,4519.949367088608,4793.993670886076,6693.5031645569625,6255.405063291139,5.0
2019-07-23T00:00:00.000Z,0,920.2025316455696,1115.496835443038,1929.9177215189873,2872.1898734177216,3530.025316455696,4640.2594936708865,5015.860759493671,4789.848101265823,5257.569620253164,5961.895569620253,4894.588607594937,4.993670886075949
2018-11-25T00:00:00.000Z,0,931.1645569620254,1208.0917721518988,1982.5632911392406,3259.221518987342,3683.8860759493673,3913.8069620253164,4101.68670886076,4345.158227848101,4333.588607594937,5962.702531645569,5167.607594936709,5.0
2020-08-16T00:00:00.000Z,0,904.9778481012659,1152.5822784810127,2018.5253164556962,3168.240506329114,3859.8797468354433,4672.5822784810125,4946.797468354431,4795.044303797468,5094.8259493670885,6206.639240506329,5278.329113924051,4.981012658227848
2021-07-02T00:00:00.000Z,0,1152.8322784810127,1425.3544303797469,2350.4113924050635,3884.740506329114,4427.2531645569625,4584.927215189873,4745.908227848101,4608.474683544304,4948.803797468355,6793.363924050633,6105.5094936708865,5.0
2023-04-03T00:00:00.000Z,0,784.0506329113924,1259.620253164557,2360.1139240506327,4067.6202531645567,4583.560126582279,4811.5759493670885,5022.132911392405,5237.481012658228,5267.971518987341,6870.803797468355,5859.9905063291135,5.0
2018-02-28T00:00:00.000Z,0,883.5696202531645,1183.4367088607594,2012.113924050633,3375.1645569620255,3839.4177215189875,4017.0537974683543,4204.446202531645,4296.829113924051,4451.506329113924,5996.8259493670885,5210.145569620253,5.0
2018-03-15T00:00:00.000Z,0,839.120253164557,1252.382911392405,2086.7025316455697,3596.4556962025317,3995.6645569620255,4201.822784810127,4416.142405063291,4779.2405063291135,4651.816455696203,6418.433544303797,5804.132911392405,5.0
2020-02-28T00:00:00.000Z,0,1313.0664556962026,1552.259493670886,2241.3417721518986,3411.1012658227846,3828.5379746835442,4005.4525316455697,4192.221518987341,4392.069620253164,4445.708860759493,6088.537974683544,5255.946202531645,5.0
2020-03-04T00:00:00.000Z,0,1186.25,1528.8101265822784,2195.76582278481,3412.6518987341774,3798.4177215189875,3975.5727848101264,4192.18670886076,4469.987341772152,4430.689873417721,6103.920886075949,5441.31329113924,5.0
2020-07-22T00:00:00.000Z,0,812.876582278481,1164.996835443038,2032.259493670886,3506.227848101266,4063.2025316455697,4274.9177215189875,4508.2531645569625,4327.572784810127,4576.522151898735,5958.955696202532,5276.465189873417,5.0
2020-10-25T00:00:00.000Z,0,965.4651898734177,1158.9082278481012,1875.76582278481,2931.4303797468356,3498.3164556962024,4009.1139240506327,4244.471518987341,4442.715189873417,4514.430379746836,5586.905063291139,4554.335443037975,5.0
2021-04-28T00:00:00.000Z,0,1058.357594936709,1435.613924050633,2219.6012658227846,3625.525316455696,4108.81329113924,4223.050632911392,4473.348101265823,4501.310126582279,4655.547468354431,6445.930379746836,5931.528481012659,5.0
2021-05-18T00:00:00.000Z,0,1047.7278481012659,1431.4556962025317,2228.8670886075947,3653.9050632911394,4123.180379746836,4204.7405063291135,4471.3322784810125,4410.506329113924,4639.129746835443,6384.9240506329115,5869.300632911392,5.0
2021-08-31T00:00:00.000Z,0,1256.389240506329,1372.2151898734178,2006.373417721519,2627.727848101266,3272.009493670886,4352.962025316456,4715.518987341772,4716.227848101265,4948.901898734177,4655.386075949367,3652.3354430379745,5.0
2021-10-25T00:00:00.000Z,0,810.8069620253165,1136.1930379746836,1798.2784810126582,2883.9240506329115,3447.3512658227846,3849.8924050632913,4151.905063291139,4270.278481012659,4437.139240506329,5761.803797468355,4825.4968354430375,5.0
2022-09-25T00:00:00.000Z,0,647.0791139240506,883.5506329113924,1672.613924050633,2739.4177215189875,3431.1930379746836,4185.734177215189,4484.958860759493,4459.268987341772,4802.522151898735,5667.851265822785,4478.177215189873,5.0
2022-10-30T00:00:00.000Z,0,466.57911392405066,856.867088607595,1534.386075949367,2580.5664556962024,3233.8069620253164,3755.028481012658,4056.8322784810125,4253.670886075949,4295.193037974684,5516.037974683544,4509.306962025316,5.0
2023-01-18T00:00:00.000Z,0,657.2088607594936,1081.642405063291,1860.8354430379748,3281.6803797468356,3742.3512658227846,3953.2879746835442,4192.639240506329,4504.610759493671,4448.544303797468,6085.879746835443,5341.5822784810125,5.0
2023-03-04T00:00:00.000Z,0,862.4398734177215,1165.139240506329,1984.4683544303798,3404.0474683544303,3894.215189873418,4086.3322784810125,4289.572784810127,4503.113924050633,4544.398734177215,6302.784810126583,5472.560126582279,5.0
2018-03-10T00:00:00.000Z,0,977.006329113924,1279.0949367088608,2134.1455696202534,3582.23417721519,4015.1012658227846,4216.806962025316,4409.142405063291,4678.822784810127,4656.392405063291,6222.193037974684,5462.762658227848,5.0
2018-03-25T00:00:00.000Z,0,1210.4778481012659,1627.0253164556962,2433.7088607594937,3862.7025316455697,4309.196202531645,4489.028481012659,4731.319620253164,5005.9240506329115,4968.6740506329115,6861.610759493671,6297.265822784811,5.0
2019-06-23T00:00:00.000Z,0,1091.8037974683543,1356.2151898734178,2239.474683544304,3652.3291139240505,4164.908227848101,4331.949367088608,4486.420886075949,4396.4240506329115,4650.0,6148.177215189873,5376.0822784810125,5.0
