date,feature_index,avg(band_0),avg(band_1),avg(band_2),avg(band_3),avg(band_4),avg(band_5),avg(band_6),avg(band_7),avg(band_8),avg(band_9),avg(band_10),avg(band_11)
2020-12-29T00:00:00.000Z,0,574.4128630705394,933.4502074688796,1578.8609958506224,2614.207468879668,3003.99377593361,3263.3153526970955,3543.7634854771786,3850.394190871369,3911.454356846473,5504.290456431535,4639.670124481328,5.0
2020-05-03T00:00:00.000Z,0,985.6307053941908,1366.5186721991702,2094.896265560166,3254.3153526970955,3711.9190871369296,3843.2489626556016,4154.402489626556,4122.96265560166,4431.919087136929,6107.902489626556,5399.323651452282,5.0
2021-12-24T00:00:00.000Z,0,599.8298755186722,977.8195020746888,1633.5394190871368,2692.8464730290457,3099.8651452282156,3317.4626556016597,3598.8008298755185,3836.205394190871,3961.3340248962654,5565.093360995851,4686.595435684647,5.0
2018-03-20T00:00:00.000Z,0,885.0414937759336,1177.4356846473029,1945.8174273858922,3148.647302904564,3588.427385892116,3790.8547717842325,4038.4522821576766,4301.439834024896,4395.616182572614,6001.869294605809,5017.898340248963,5.0
2018-05-19T00:00:00.000Z,0,942.4605809128631,1205.414937759336,1940.311203319502,3083.311203319502,3563.5041493775934,3718.6016597510375,3961.9253112033193,3976.780082987552,4262.387966804979,6003.489626556016,5149.51867219917,5.0
2018-06-08T00:00:00.000Z,0,948.5248962655602,1217.3858921161825,1999.7717842323652,3207.033195020747,3687.572614107884,3829.6680497925313,4057.0622406639004,3999.302904564315,4319.064315352697,6106.908713692946,5373.804979253112,5.0
2018-06-18T00:00:00.000Z,0,1086.0311203319502,1394.3485477178424,2220.4066390041494,3380.53112033195,3838.4004149377593,3965.255186721992,4185.307053941909,4081.298755186722,4433.087136929461,6114.3734439834025,5350.49377593361,5.0
2018-12-25T00:00:00.000Z,0,1255.7427385892115,1484.1576763485477,2182.0207468879667,3205.1867219917012,3608.9626556016597,3844.1141078838173,4064.207468879668,4333.668049792531,4349.346473029045,5807.628630705394,4958.350622406639,5.0
2019-02-03T00:00:00.000Z,0,729.643153526971,994.5041493775933,1727.6058091286307,2819.2033195020745,3220.360995850622,3449.3423236514523,3692.2178423236514,3914.1784232365144,4013.174273858921,5810.2282157676345,5055.751037344398,5.0
2019-02-28T00:00:00.000Z,0,854.1120331950208,1236.1618257261412,1993.7717842323652,3175.896265560166,3590.0933609958506,3805.286307053942,4070.605809128631,4246.746887966805,4355.875518672199,6250.985477178423,5666.097510373444,5.0
2019-10-16T00:00:00.000Z,0,497.4149377593361,713.3340248962655,1126.3360995850621,1585.6286307053942,2096.4128630705395,2645.719917012448,2994.7676348547716,3037.5684647302905,3341.641078838174,4304.59958506224,3338.1929460580914,5.0
2020-01-14T00:00:00.000Z,0,615.1327800829876,972.8817427385892,1583.7717842323652,2573.6120331950206,2958.670124481328,3191.50622406639,3467.7634854771786,3731.6265560165975,3834.058091286307,5447.54356846473,4584.923236514523,5.0
2020-02-08T00:00:00.000Z,0,951.954356846473,1221.8879668049792,1945.4813278008298,3029.688796680498,3445.1991701244815,3665.954356846473,3911.933609958506,4199.6265560165975,4256.454356846473,5711.101659751037,4726.479253112033,5.0
2020-03-14T00:00:00.000Z,0,1156.5352697095436,1506.1203319502074,2151.647302904564,3185.394190871369,3560.2323651452284,3744.6929460580914,3998.259336099585,4241.510373443984,4287.734439834025,5892.6556016597515,5134.219917012448,5.0
2020-11-24T00:00:00.000Z,0,581.850622406639,821.5850622406639,1426.4190871369294,2357.9439834024897,2787.485477178423,3077.4792531120333,3359.147302904564,3633.0020746887967,3782.174273858921,5320.6265560165975,4225.026970954357,5.0
2021-11-04T00:00:00.000Z,0,610.4626556016598,923.0809128630706,1443.2738589211617,2333.6431535269708,2774.5103734439836,3038.174273858921,3359.7178423236514,3549.778008298755,3774.292531120332,5348.44398340249,4271.935684647303,5.0
2022-09-25T00:00:00.000Z,0,441.04564315352695,631.8734439834025,1200.4730290456432,1788.5643153526971,2426.5622406639004,3171.3340248962654,3548.174273858921,3592.1514522821576,3983.5103734439836,4727.767634854772,3488.50622406639,4.987551867219917
2022-11-09T00:00:00.000Z,0,588.7385892116182,902.1286307053942,1424.0373443983403,2305.8796680497926,2756.794605809129,3031.917012448133,3335.350622406639,3506.8547717842325,3694.9211618257264,5273.7863070539415,4352.6556016597515,5.0
2023-02-17T00:00:00.000Z,0,1807.9605809128632,2191.448132780083,2785.49377593361,3751.9253112033193,4140.327800829876,4303.136929460581,4515.7863070539415,4760.796680497925,4714.48132780083,6035.278008298756,5306.740663900415,5.0
2023-12-14T00:00:00.000Z,0,1071.5394190871368,1381.5601659751037,1949.045643153527,2952.427385892116,3334.0560165975103,3558.141078838174,3806.6182572614107,4150.630705394191,4113.203319502075,5621.854771784232,4805.3153526970955,5.0
2023-12-24T00:00:00.000Z,0,736.396265560166,1068.3858921161825,1694.298755186722,2776.7510373443984,3171.6514522821576,3384.6286307053942,3648.9045643153527,3964.582987551867,3984.3485477178424,5572.668049792531,4768.970954356846,5.0
2020-10-20T00:00:00.000Z,0,474.93983402489624,699.0726141078839,1133.2033195020747,1699.5933609958506,2199.2634854771786,2651.6659751037346,2994.0622406639004,3074.6078838174276,3369.238589211618,4627.591286307054,3625.2261410788383,5.0
2022-01-18T00:00:00.000Z,0,689.9460580912863,996.6784232365145,1759.2759336099584,2903.5124481327803,3293.883817427386,3537.7323651452284,3792.5995850622407,4179.45020746888,4164.788381742738,5629.831950207469,4593.136929460581,5.0
