date,feature_index,avg(band_0),avg(band_1),avg(band_2),avg(band_3),avg(band_4),avg(band_5),avg(band_6),avg(band_7),avg(band_8),avg(band_9),avg(band_10),avg(band_11)
2020-01-14T00:00:00.000Z,0,618.326582278481,965.5607594936708,1589.7443037974683,2708.60253164557,3097.467088607595,3307.0962025316458,3534.098734177215,3757.6911392405063,3820.3708860759493,5317.196202531645,4582.577215189874,5.0
2020-07-02T00:00:00.000Z,0,,,,,,,,,,,,
2020-04-13T00:00:00.000Z,0,1295.8632911392406,1613.0227848101265,2207.2253164556964,3325.554430379747,3715.9341772151897,3842.9556962025317,4051.506329113924,4144.9848101265825,4246.749367088608,5781.265822784811,5198.325316455696,5.0
2018-02-08T00:00:00.000Z,0,753.2696202531646,1033.246835443038,1734.681012658228,2922.1037974683545,3319.553164556962,3530.813924050633,3756.8544303797466,4073.686075949367,4081.359493670886,5408.835443037975,4390.667088607595,5.0
2018-03-05T00:00:00.000Z,0,727.7873417721519,1089.8974683544304,1769.2075949367088,3007.1974683544304,3442.401265822785,3624.7240506329113,3868.726582278481,4042.8886075949367,4142.260759493671,5623.003797468355,4824.526582278481,5.0
2018-03-20T00:00:00.000Z,0,866.7341772151899,1140.4303797468353,1856.8632911392406,3118.025316455696,3541.654430379747,3726.1303797468354,3942.9379746835443,4176.230379746836,4245.122784810126,5682.020253164557,4731.9177215189875,5.0
2018-06-08T00:00:00.000Z,0,914.6493670886076,1167.3481012658228,1910.9746835443038,3194.081012658228,3651.570886075949,3762.9430379746836,3951.407594936709,3876.8607594936707,4173.562025316456,5830.883544303798,5163.326582278481,5.0
2018-06-18T00:00:00.000Z,0,1118.9227848101266,1418.6759493670886,2217.6329113924053,3453.220253164557,3888.3316455696204,3981.891139240506,4173.479746835443,4053.893670886076,4380.470886075949,5923.312658227848,5188.16582278481,5.0
2018-09-26T00:00:00.000Z,0,876.8962025316456,986.5151898734177,1497.2455696202533,1865.8455696202532,2530.526582278481,3580.6620253164556,3975.887341772152,3896.4101265822783,4275.432911392405,4153.002531645569,3068.527848101266,4.8924050632911396
2018-10-16T00:00:00.000Z,0,623.5443037974684,790.2151898734177,1327.7050632911391,2077.1113924050633,2654.1075949367087,3141.6455696202534,3441.3164556962024,3428.7037974683544,3818.108860759494,4729.032911392405,3643.4962025316454,5.0
2018-12-25T00:00:00.000Z,0,1124.7189873417722,1342.4101265822785,1958.939240506329,3023.1139240506327,3432.6784810126583,3659.0949367088606,3872.487341772152,4151.481012658228,4176.087341772152,5331.937974683544,4296.181012658228,5.0
2019-01-04T00:00:00.000Z,0,966.1974683544304,1191.945569620253,1834.0,2941.246835443038,3351.740506329114,3578.9911392405065,3799.0430379746836,4067.349367088608,4106.892405063291,5340.554430379747,4317.121518987342,5.0
2019-09-21T00:00:00.000Z,0,733.4253164556962,885.9253164556962,1460.8151898734177,1923.8911392405064,2607.746835443038,3563.118987341772,3925.445569620253,3827.8126582278483,4234.488607594937,4345.250632911392,3323.7417721518987,4.935443037974683
2019-10-16T00:00:00.000Z,0,633.946835443038,899.1886075949367,1442.6430379746835,2230.8189873417723,2766.8443037974685,3209.1291139240507,3532.9987341772153,3494.6050632911392,3815.694936708861,4907.513924050633,4048.520253164557,5.0
2019-12-05T00:00:00.000Z,0,575.0215189873418,908.3607594936709,1536.1291139240507,2686.653164556962,3058.2088607594937,3324.9822784810126,3561.9886075949366,3917.86835443038,3884.6582278481014,5348.7405063291135,4506.621518987342,5.0
2019-12-20T00:00:00.000Z,0,773.726582278481,1011.1417721518987,1661.3974683544304,2761.5291139240508,3169.1746835443037,3383.121518987342,3596.9430379746836,3851.292405063291,3905.4278481012657,5250.644303797469,4300.1556962025315,5.0
2020-12-24T00:00:00.000Z,0,575.7911392405064,838.5417721518987,1476.073417721519,2524.3632911392406,2982.7417721518987,3254.0772151898736,3512.36582278481,3737.9341772151897,3880.853164556962,5069.050632911392,3975.026582278481,5.0
2021-01-08T00:00:00.000Z,0,527.6151898734178,889.4772151898734,1533.3911392405064,2671.592405063291,3075.86582278481,3358.954430379747,3619.2291139240506,3969.0822784810125,3964.3316455696204,5202.113924050633,4229.062025316456,5.0
2021-07-02T00:00:00.000Z,0,1262.1367521367522,1449.3675213675215,2310.2478632478633,3714.128205128205,4251.74358974359,4505.264957264957,4734.717948717948,4587.760683760684,4966.021367521367,6501.465811965812,5595.623931623932,5.0
2021-07-12T00:00:00.000Z,0,1045.0,1248.0,1987.0,3078.0,3698.0,4079.0,4317.0,4149.0,4516.0,5645.0,4713.0,5.0
2021-09-20T00:00:00.000Z,0,816.8759493670887,929.8240506329114,1493.554430379747,1805.1215189873417,2593.6177215189873,3698.96835443038,4047.1164556962026,3943.7772151898735,4321.556962025316,4121.456962025317,3019.493670886076,4.692405063291139
2021-11-14T00:00:00.000Z,0,533.1645569620254,855.1974683544304,1421.9367088607594,2464.4,2910.6303797468354,3206.767088607595,3500.7708860759494,3722.5822784810125,3862.872151898734,5120.8,4087.862025316456,5.0
2021-12-09T00:00:00.000Z,0,671.1746835443038,933.2354430379747,1593.7240506329115,2721.807594936709,3153.393670886076,3423.6974683544304,3676.1518987341774,3994.054430379747,4037.618987341772,5197.981012658228,4041.1367088607594,5.0
2020-09-15T00:00:00.000Z,0,622.8088607594937,782.8696202531646,1395.232911392405,1824.7177215189874,2572.2493670886074,3852.9987341772153,4296.725316455696,4192.539240506329,4589.144303797469,4341.932911392405,3223.7303797468353,4.635443037974683
