,date,B1_mean,B2_mean,B3_mean,B4_mean,B5_mean,B6_mean,B7_mean,B8_mean,B9_mean,B10_mean,B11_mean,B12_mean
0,2018-01-04T00:00:00.000Z,653.6190476190476,1077.4013605442176,1691.4421768707482,2748.7687074829932,3136.986394557823,3426.673469387755,3677.721088435374,4101.816326530612,4040.0714285714284,5201.996598639455,4093.622448979592,5.0
1,2018-01-09T00:00:00.000Z,767.2108843537414,1009.4795918367347,1643.3877551020407,2652.9319727891157,3041.309523809524,3310.9353741496598,3539.4625850340135,3875.469387755102,3871.622448979592,5046.289115646258,3852.683673469388,5.0
2,2018-01-14T00:00:00.000Z,686.0884353741496,1094.2755102040817,1655.2789115646258,2616.1632653061224,2954.8333333333335,3199.7585034013605,3425.904761904762,3833.08843537415,3730.578231292517,4773.931972789115,3780.530612244898,5.0
3,2018-01-19T00:00:00.000Z,,,,,,,,,,,,
4,2018-01-24T00:00:00.000Z,,,,,,,,,,,,
5,2018-01-29T00:00:00.000Z,1284.6496598639455,1529.047619047619,2064.8639455782313,2913.8231292517007,3269.7891156462583,3472.513605442177,3659.1326530612246,3893.5646258503402,3958.986394557823,5090.030612244898,4024.21768707483,5.0
6,2018-02-08T00:00:00.000Z,797.3129251700681,1111.8197278911564,1761.095238095238,2829.578231292517,3208.5714285714284,3453.421768707483,3673.0204081632655,4027.6530612244896,4017.9761904761904,5296.0204081632655,4133.010204081633,5.0
7,2018-02-13T00:00:00.000Z,773.5170068027211,1164.5238095238096,1773.2721088435374,2808.2448979591836,3208.343537414966,3411.0068027210887,3658.0,3880.3333333333335,3954.197278911565,5285.309523809524,4300.091836734694,5.0
8,2018-02-18T00:00:00.000Z,1064.7619047619048,1340.047619047619,1961.6666666666667,2988.8979591836733,3382.265306122449,3587.4149659863947,3788.595238095238,4066.299319727891,4101.159863945578,5364.207482993197,4226.925170068027,5.0
9,2018-02-23T00:00:00.000Z,681.7823129251701,1009.0102040816327,1546.2925170068027,2533.374149659864,2987.612244897959,3165.285714285714,3473.6428571428573,3514.4149659863947,3820.197278911565,5235.006802721088,4250.659863945578,5.0
10,2018-02-28T00:00:00.000Z,750.5510204081633,1035.3673469387754,1649.7687074829932,2711.517006802721,3149.0238095238096,3368.734693877551,3595.496598639456,3764.721088435374,3950.302721088435,5269.588435374149,4157.690476190476,5.0
11,2018-03-05T00:00:00.000Z,702.7210884353741,1055.8367346938776,1672.3265306122448,2780.183673469388,3214.734693877551,3425.6190476190477,3694.6666666666665,3919.986394557823,4016.670068027211,5476.214285714285,4475.840136054422,5.0
12,2018-03-10T00:00:00.000Z,822.3503401360545,1138.1224489795918,1790.204081632653,2919.9659863945576,3332.0102040816328,3564.1462585034014,3795.9319727891157,4119.911564625851,4149.316326530612,5485.884353741497,4348.680272108843,5.0
13,2018-03-15T00:00:00.000Z,742.2414965986394,1119.0136054421769,1756.3741496598639,2902.6190476190477,3274.1020408163267,3510.017006802721,3768.5340136054424,4158.251700680272,4112.819727891157,5555.136054421769,4523.860544217687,5.0
14,2018-03-20T00:00:00.000Z,843.0102040816327,1133.3877551020407,1805.6462585034014,2965.3197278911566,3401.190476190476,3624.513605442177,3851.187074829932,4132.367346938776,4198.843537414966,5641.459183673469,4475.659863945578,5.0
15,2018-03-25T00:00:00.000Z,1093.5544217687075,1443.2312925170068,2069.5850340136053,3154.8503401360545,3535.530612244898,3743.707482993197,3990.9795918367345,4266.918367346939,4292.10544217687,5821.819727891157,4824.969387755102,5.0
16,2018-03-30T00:00:00.000Z,1587.7925170068027,1851.843537414966,2490.312925170068,3431.183673469388,3809.6666666666665,3957.9931972789113,4127.874149659864,4286.122448979592,4374.261904761905,5647.517006802721,4595.578231292517,5.0
17,2018-04-04T00:00:00.000Z,1033.547619047619,1368.0816326530612,1978.9795918367347,3071.91156462585,3437.4625850340135,3638.2380952380954,3874.312925170068,4170.931972789115,4169.697278911564,5638.65306122449,4700.761904761905,5.0
18,2018-04-09T00:00:00.000Z,1231.044217687075,1479.4489795918366,2100.5374149659865,3134.8231292517007,3534.21768707483,3708.829931972789,3909.0272108843537,4082.5442176870747,4201.622448979592,5553.088435374149,4509.234693877551,5.0
19,2018-04-19T00:00:00.000Z,944.5646258503401,1217.1156462585034,1899.952380952381,3072.0680272108843,3500.1360544217687,3723.6156462585036,3942.9523809523807,4200.006802721088,4288.251700680272,5764.411564625851,4637.867346938776,5.0
20,2018-04-24T00:00:00.000Z,916.1462585034013,1279.2108843537414,1929.6734693877552,3061.2244897959185,3500.197278911565,3664.8571428571427,3929.8367346938776,4078.074829931973,4223.170068027211,5724.231292517007,4788.557823129252,5.0
21,2018-04-29T00:00:00.000Z,970.3231292517007,1244.421768707483,1947.6530612244899,3132.6802721088434,3594.670068027211,3793.8673469387754,4019.098639455782,4188.034013605442,4361.836734693878,5825.833333333333,4735.836734693878,5.0
22,2018-05-04T00:00:00.000Z,1099.8027210884354,1443.3945578231292,2099.795918367347,3257.8843537414964,3713.0714285714284,3855.707482993197,4162.210884353742,4207.931972789115,4467.9625850340135,5893.316326530612,4951.8707482993195,5.0
23,2018-05-09T00:00:00.000Z,1168.1632653061224,1341.9863945578231,1957.3265306122448,2978.0,3351.190476190476,3500.425170068027,3683.6462585034014,3677.673469387755,3943.996598639456,5077.265306122449,4075.5,5.0
24,2018-05-14T00:00:00.000Z,964.6530612244898,1434.0136054421769,2039.4965986394557,3091.8231292517007,3498.71768707483,3608.28231292517,3892.0102040816328,3905.5510204081634,4154.928571428572,5587.438775510204,4670.710884353742,5.0
