,date,B1_mean,B2_mean,B3_mean,B4_mean,B5_mean,B6_mean,B7_mean,B8_mean,B9_mean,B10_mean,B11_mean,B12_mean
0,2018-01-04T00:00:00.000Z,813.9927536231884,1198.1376811594203,1996.2028985507247,3292.144927536232,3688.7971014492755,3913.6159420289855,4147.376811594203,4534.652173913043,4449.376811594203,5929.217391304348,5096.804347826087,5.0
1,2018-01-09T00:00:00.000Z,896.7246376811594,1116.6014492753623,1898.8840579710145,3115.5942028985505,3512.1014492753625,3730.7246376811595,3949.3115942028985,4266.579710144928,4252.565217391304,5720.695652173913,4760.695652173913,5.0
2,2018-01-14T00:00:00.000Z,811.0,1171.4492753623188,1877.0144927536232,3030.8840579710145,3383.717391304348,3588.557971014493,3796.710144927536,4142.391304347826,4057.3840579710145,5341.68115942029,4609.644927536232,5.0
3,2018-01-19T00:00:00.000Z,,,,,,,,,,,,
4,2018-01-24T00:00:00.000Z,1080.2753623188405,1501.8840579710145,2251.5797101449275,3487.5652173913045,3881.0942028985505,4096.927536231884,4321.260869565217,4735.217391304348,4619.536231884058,6056.891304347826,5264.021739130435,5.0
5,2018-01-29T00:00:00.000Z,1391.891304347826,1627.3188405797102,2252.8985507246375,3226.782608695652,3584.913043478261,3772.0,3955.4202898550725,4191.217391304348,4239.173913043478,5622.913043478261,4770.391304347826,5.0
6,2018-02-08T00:00:00.000Z,872.4855072463768,1168.7826086956522,1964.536231884058,3223.5797101449275,3604.2246376811595,3815.3840579710145,4031.014492753623,4348.376811594203,4313.115942028986,5860.913043478261,4963.855072463768,5.0
7,2018-02-13T00:00:00.000Z,829.0507246376811,1228.8188405797102,1984.3623188405797,3199.695652173913,3633.3840579710145,3774.1884057971015,4015.5797101449275,4213.434782608696,4273.0,5905.826086956522,5215.246376811594,5.0
8,2018-02-18T00:00:00.000Z,1135.391304347826,1399.3478260869565,2164.246376811594,3353.7391304347825,3740.4202898550725,3944.4927536231885,4128.289855072464,4389.579710144928,4411.710144927536,5954.463768115942,5066.659420289855,5.0
9,2018-02-23T00:00:00.000Z,739.1014492753624,1074.7753623188405,1714.0,2851.1159420289855,3329.6666666666665,3439.557971014493,3737.485507246377,3740.6666666666665,4030.304347826087,5761.057971014493,5040.507246376812,5.0
10,2018-02-28T00:00:00.000Z,882.2463768115942,1145.840579710145,1903.1304347826087,3101.608695652174,3527.8333333333335,3720.4057971014495,3918.8333333333335,4037.0434782608695,4191.782608695652,5695.04347826087,4832.427536231884,5.0
11,2018-03-05T00:00:00.000Z,799.695652173913,1173.9565217391305,1916.4927536231885,3180.3623188405795,3626.8623188405795,3787.0652173913045,4022.4710144927535,4223.159420289855,4281.268115942029,6009.710144927536,5308.666666666667,5.0
12,2018-03-10T00:00:00.000Z,1003.8623188405797,1257.463768115942,2046.5217391304348,3317.5072463768115,3710.6884057971015,3924.768115942029,4143.768115942029,4422.289855072464,4428.260869565217,5959.920289855072,5094.724637681159,5.0
13,2018-03-15T00:00:00.000Z,824.0289855072464,1225.7826086956522,1989.8840579710145,3286.144927536232,3654.8333333333335,3871.253623188406,4084.0434782608695,4464.405797101449,4369.115942028986,6076.920289855072,5358.572463768116,5.0
14,2018-03-20T00:00:00.000Z,918.7608695652174,1223.1159420289855,2018.7971014492753,3304.7391304347825,3721.485507246377,3924.0797101449275,4135.195652173913,4390.115942028986,4429.54347826087,6087.528985507246,5221.275362318841,5.0
15,2018-03-25T00:00:00.000Z,1154.3188405797102,1545.6521739130435,2280.2753623188405,3503.6376811594205,3915.782608695652,4087.478260869565,4327.420289855072,4599.130434782609,4587.826086956522,6353.95652173913,5661.086956521739,5.0
16,2018-03-30T00:00:00.000Z,1588.927536231884,1859.2028985507247,2582.1739130434785,3610.710144927536,3997.376811594203,4151.188405797101,4320.710144927536,4478.753623188406,4561.978260869565,6027.673913043478,5179.615942028986,5.0
17,2018-04-04T00:00:00.000Z,1076.2173913043478,1449.376811594203,2153.449275362319,3343.231884057971,3726.449275362319,3889.8478260869565,4109.420289855072,4397.478260869565,4358.297101449275,6053.550724637681,5416.028985507246,5.0
18,2018-04-09T00:00:00.000Z,1263.7173913043478,1523.8985507246377,2230.710144927536,3339.8985507246375,3744.949275362319,3912.036231884058,4102.724637681159,4263.449275362319,4362.159420289855,5922.891304347826,5099.586956521739,5.0
19,2018-04-19T00:00:00.000Z,982.4420289855072,1275.8260869565217,2077.521739130435,3363.0289855072465,3775.9927536231885,3966.608695652174,4166.971014492754,4391.275362318841,4446.507246376812,6166.239130434783,5356.297101449275,5.0
20,2018-04-24T00:00:00.000Z,951.4130434782609,1343.1159420289855,2093.072463768116,3330.8260869565215,3785.7391304347825,3902.253623188406,4143.231884057971,4279.594202898551,4385.333333333333,6136.63768115942,5531.202898550725,5.0
21,2018-04-29T00:00:00.000Z,1033.108695652174,1330.072463768116,2172.072463768116,3481.623188405797,3940.355072463768,4105.746376811594,4300.724637681159,4424.144927536232,4557.275362318841,6252.666666666667,5506.695652173913,5.0
22,2018-05-04T00:00:00.000Z,1107.9782608695652,1478.840579710145,2231.057971014493,3479.0,3938.4927536231885,4018.9710144927535,4286.304347826087,4304.231884057971,4512.304347826087,6046.340579710145,5483.297101449275,5.0
23,2018-05-09T00:00:00.000Z,1280.123188405797,1507.4782608695652,2187.536231884058,3254.521739130435,3601.0797101449275,3727.463768115942,3888.4565217391305,3915.478260869565,4093.876811594203,5326.891304347826,4420.688405797101,5.0
