,date,B1_mean,B2_mean,B3_mean,B4_mean,B5_mean,B6_mean,B7_mean,B8_mean,B9_mean,B10_mean,B11_mean,B12_mean
0,2018-01-04T00:00:00.000Z,837.625,1326.5441176470588,2096.0637254901962,3222.357843137255,3616.8333333333335,3863.823529411765,4166.004901960784,4636.171568627451,4584.65931372549,5862.473039215686,4789.649509803921,5.0
1,2018-01-09T00:00:00.000Z,924.8259803921569,1207.9289215686274,1967.5588235294117,3017.4950980392155,3418.3848039215686,3641.830882352941,3904.3872549019607,4270.421568627451,4289.25,5568.816176470588,4410.487745098039,5.0
2,2018-01-14T00:00:00.000Z,870.5441176470588,1342.686274509804,2079.720588235294,3145.7892156862745,3513.982843137255,3747.169117647059,4028.142156862745,4478.073529411765,4404.735294117647,5648.5,4640.156862745098,5.0
3,2018-01-24T00:00:00.000Z,,,,,,,,,,,,
4,2018-01-29T00:00:00.000Z,1406.2303921568628,1690.485294117647,2317.823529411765,3179.892156862745,3556.377450980392,3716.9338235294117,3924.850490196078,4152.142156862745,4239.730392156863,5418.117647058823,4431.47794117647,5.0
5,2018-02-08T00:00:00.000Z,915.8014705882352,1285.5808823529412,2067.6372549019607,3159.2843137254904,3558.424019607843,3767.857843137255,4027.948529411765,4410.318627450981,4411.725490196079,5766.455882352941,4649.544117647059,5.0
6,2018-02-13T00:00:00.000Z,908.6666666666666,1363.9901960784314,2118.127450980392,3192.6666666666665,3606.4166666666665,3781.220588235294,4071.149509803922,4323.240196078431,4424.299019607844,5870.698529411765,4949.208333333333,5.0
7,2018-02-18T00:00:00.000Z,1235.6617647058824,1563.328431372549,2328.406862745098,3374.024509803922,3789.3529411764707,3967.1789215686276,4200.615196078431,4498.637254901961,4557.208333333333,5897.823529411765,4816.524509803921,5.0
8,2018-02-23T00:00:00.000Z,880.343137254902,1298.1593137254902,1999.2450980392157,3045.9460784313724,3515.5073529411766,3629.6200980392155,3977.151960784314,3991.127450980392,4334.424019607844,5854.654411764706,4962.40931372549,5.0
9,2018-02-28T00:00:00.000Z,969.8700980392157,1352.4191176470588,2164.8186274509803,3283.843137254902,3800.223039215686,3960.9387254901962,4213.884803921569,4331.607843137255,4609.794117647059,5999.436274509804,4933.519607843137,5.0
10,2018-03-05T00:00:00.000Z,938.7965686274509,1414.875,2232.8529411764707,3390.0686274509803,3835.6666666666665,3996.0539215686276,4301.794117647059,4544.191176470588,4657.169117647059,6108.830882352941,5211.921568627451,5.0
11,2018-03-10T00:00:00.000Z,1061.7573529411766,1433.3333333333333,2269.8382352941176,3443.799019607843,3884.330882352941,4074.985294117647,4329.200980392156,4663.176470588235,4698.637254901961,6075.303921568628,5012.458333333333,5.0
12,2018-03-15T00:00:00.000Z,1005.4779411764706,1473.5343137254902,2284.970588235294,3459.8333333333335,3836.419117647059,4051.1053921568628,4331.053921568628,4761.333333333333,4692.571078431372,6158.823529411765,5235.698529411765,5.0
13,2018-03-20T00:00:00.000Z,1057.8725490196077,1434.7867647058824,2268.2549019607845,3435.2401960784314,3883.6348039215686,4060.122549019608,4316.696078431372,4612.6274509803925,4683.84068627451,6099.642156862745,5048.656862745098,5.0
14,2018-03-25T00:00:00.000Z,1204.5220588235295,1607.328431372549,2355.406862745098,3434.3627450980393,3812.0563725490197,4000.0539215686276,4259.963235294118,4529.754901960784,4553.220588235294,6030.169117647059,5182.59068627451,5.0
15,2018-04-04T00:00:00.000Z,1209.764705882353,1615.9754901960785,2372.5882352941176,3489.078431372549,3871.9607843137255,4051.0220588235293,4308.7475490196075,4598.892156862745,4597.992647058823,6102.441176470588,5299.745098039216,5.0
16,2018-04-09T00:00:00.000Z,1386.262254901961,1674.3088235294117,2413.9313725490197,3471.5686274509803,3903.7132352941176,4037.497549019608,4245.431372549019,4385.058823529412,4535.235294117647,5973.029411764706,5015.10294117647,5.0
17,2018-04-19T00:00:00.000Z,1143.8039215686274,1488.7058823529412,2332.2156862745096,3513.0098039215686,3957.6666666666665,4133.274509803921,4374.566176470588,4642.151960784314,4727.519607843137,6228.860294117647,5229.610294117647,5.0
18,2018-04-24T00:00:00.000Z,1127.5343137254902,1559.0539215686274,2366.671568627451,3511.622549019608,3958.5220588235293,4084.3872549019607,4370.355392156863,4508.700980392156,4659.203431372549,6216.078431372549,5449.568627450981,5.0
19,2018-04-29T00:00:00.000Z,1188.3088235294117,1538.186274509804,2423.1666666666665,3640.0539215686276,4131.791666666667,4278.156862745098,4515.737745098039,4672.338235294118,4855.259803921569,6400.916666666667,5488.151960784314,5.0
20,2018-05-04T00:00:00.000Z,1221.9901960784314,1646.0833333333333,2467.5686274509803,3630.2401960784314,4104.401960784314,4199.041666666667,4521.693627450981,4507.480392156863,4797.073529411765,6288.546568627451,5540.776960784314,5.0
21,2018-05-14T00:00:00.000Z,1184.375,1604.5049019607843,2417.151960784314,3572.5343137254904,4033.5392156862745,4133.183823529412,4463.218137254902,4401.421568627451,4746.823529411765,6405.774509803921,5684.671568627451,5.0
22,2018-05-19T00:00:00.000Z,1260.6519607843138,1596.0392156862745,2478.014705882353,3670.3137254901962,4180.808823529412,4290.529411764706,4512.267156862745,4539.053921568628,4821.919117647059,6373.379901960784,5475.571078431372,5.0
23,2018-05-29T00:00:00.000Z,1533.3700980392157,1966.612745098039,2941.2549019607845,3923.676470588235,4328.328431372549,4375.833333333333,4537.85294117647,4458.362745098039,4721.676470588235,5522.8357843137255,4447.387254901961,5.0
