date,feature_index,avg(band_0),avg(band_1),avg(band_2),avg(band_3),avg(band_4),avg(band_5),avg(band_6),avg(band_7),avg(band_8),avg(band_9),avg(band_10),avg(band_11)
2020-01-24T00:00:00.000Z,0,1060.5324675324675,1475.155844155844,2217.1688311688313,3209.5714285714284,3562.746753246753,3789.818181818182,4044.811688311688,4363.064935064935,4321.084415584415,5620.454545454545,4770.474025974026,5.0
2023-10-05T00:00:00.000Z,0,1079.2727272727273,1563.844155844156,2253.6623376623374,2958.6493506493507,3391.525974025974,3671.0584415584417,4023.4220779220777,4024.6233766233768,4408.896103896104,5265.772727272727,4406.88961038961,5.0
2018-02-08T00:00:00.000Z,0,992.1363636363636,1389.4155844155844,2293.155844155844,3475.3376623376626,3883.538961038961,4096.077922077922,4323.194805194805,4658.025974025974,4614.051948051948,5946.642857142857,4937.285714285715,5.0
2018-02-28T00:00:00.000Z,0,1012.3896103896104,1406.4285714285713,2314.064935064935,3487.7272727272725,3994.564935064935,4151.62987012987,4370.831168831169,4450.857142857143,4662.642857142857,6077.103896103896,5100.487012987013,5.0
2018-11-10T00:00:00.000Z,0,681.6753246753246,1028.2142857142858,1593.4025974025974,2376.961038961039,2842.0584415584417,3166.0194805194806,3474.9545454545455,3753.805194805195,3826.0974025974024,5014.0,3924.5194805194806,5.0
2018-11-30T00:00:00.000Z,0,697.2207792207793,1137.935064935065,1818.948051948052,2778.7922077922076,3187.603896103896,3478.805194805195,3772.253246753247,4171.935064935065,4144.642857142857,5340.350649350649,4194.025974025974,5.0
2019-01-04T00:00:00.000Z,0,1010.2402597402597,1333.5324675324675,2032.7792207792209,3009.7662337662337,3431.4415584415583,3675.2922077922076,3933.2727272727275,4278.324675324675,4290.064935064935,5398.149350649351,4110.558441558442,5.0
2019-02-18T00:00:00.000Z,0,1300.1818181818182,1693.7272727272727,2371.909090909091,3364.9220779220777,3752.785714285714,3948.551948051948,4213.019480519481,4472.181818181818,4501.87012987013,5757.551948051948,4720.168831168831,5.0
2019-03-15T00:00:00.000Z,0,1399.6688311688313,1700.3116883116884,2425.12987012987,3426.4025974025976,3866.987012987013,4017.9025974025976,4220.337662337663,4357.922077922078,4513.207792207792,5833.149350649351,4715.233766233766,5.0
2019-09-21T00:00:00.000Z,0,882.3311688311688,1056.857142857143,1690.6753246753246,2067.37012987013,2802.551948051948,3751.1103896103896,4096.584415584415,4017.3376623376626,4430.6558441558445,4575.915584415585,3483.474025974026,4.896103896103896
2019-12-05T00:00:00.000Z,0,751.5,1179.551948051948,1918.3376623376623,2922.474025974026,3278.311688311688,3556.025974025974,3822.9935064935066,4223.551948051948,4135.7467532467535,5565.649350649351,4680.298701298701,5.0
2019-12-20T00:00:00.000Z,0,950.1298701298701,1262.1688311688313,2025.6103896103896,3003.590909090909,3414.064935064935,3641.551948051948,3871.8506493506493,4155.545454545455,4181.474025974026,5514.727272727273,4513.714285714285,5.0
2020-01-29T00:00:00.000Z,0,909.6818181818181,1288.0974025974026,2134.194805194805,3220.8766233766232,3598.012987012987,3826.655844155844,4061.12987012987,4414.272727272727,4383.396103896104,5706.116883116883,4674.006493506494,5.0
2021-02-22T00:00:00.000Z,0,1088.4415584415585,1430.4025974025974,2268.987012987013,3362.279220779221,3764.0974025974024,4004.194805194805,4242.961038961039,4568.38961038961,4535.902597402597,5817.857142857143,4809.220779220779,5.0
2021-07-02T00:00:00.000Z,0,1284.4285714285713,1568.7142857142858,2470.5454545454545,3634.090909090909,4141.116883116883,4265.824675324675,4474.461038961039,4358.987012987013,4749.922077922078,6291.948051948052,5474.558441558442,5.0
2021-12-09T00:00:00.000Z,0,928.0909090909091,1303.5714285714287,2127.8311688311687,3207.2272727272725,3636.12987012987,3880.714285714286,4135.181818181818,4469.714285714285,4462.785714285715,5642.642857142857,4564.597402597403,5.0
2022-11-09T00:00:00.000Z,0,832.538961038961,1226.6363636363637,1917.7142857142858,2894.0,3367.7337662337663,3611.564935064935,3921.4545454545455,4094.181818181818,4229.324675324675,5675.538961038961,4796.5,5.0
2022-11-29T00:00:00.000Z,0,846.8246753246754,1255.590909090909,1976.155844155844,2974.064935064935,3380.8376623376626,3617.285714285714,3893.7987012987014,4132.25974025974,4169.805194805195,5644.623376623376,4887.025974025974,5.0
2022-12-14T00:00:00.000Z,0,915.1038961038961,1226.3181818181818,1996.922077922078,3037.9545454545455,3445.214285714286,3682.2402597402597,3908.590909090909,4214.597402597403,4175.642857142857,5654.707792207792,4774.331168831169,5.0
2021-01-18T00:00:00.000Z,0,774.6103896103896,1224.0844155844156,1998.5324675324675,3006.5064935064934,3397.753246753247,3664.512987012987,3937.285714285714,4257.142857142857,4236.831168831169,5558.538961038961,4699.201298701299,5.0
2023-06-07T00:00:00.000Z,0,972.4350649350649,1375.1493506493507,2280.714285714286,3391.4285714285716,3923.188311688312,4128.298701298701,4457.422077922078,4430.597402597403,4704.097402597403,6354.584415584415,5704.025974025974,5.0
2021-03-29T00:00:00.000Z,0,2050.311688311688,2406.12987012987,3014.090909090909,3851.3246753246754,4217.701298701299,4372.162337662337,4597.448051948052,4805.454545454545,4767.311688311688,5957.590909090909,5178.051948051948,5.0
2019-12-25T00:00:00.000Z,0,782.2207792207793,1217.3181818181818,1977.2597402597403,3002.090909090909,3349.8311688311687,3614.0,3871.1233766233768,4279.097402597403,4179.941558441558,5563.636363636364,4688.941558441558,5.0
