date,feature_index,avg(band_0),avg(band_1),avg(band_2),avg(band_3),avg(band_4),avg(band_5),avg(band_6),avg(band_7),avg(band_8),avg(band_9),avg(band_10),avg(band_11)
2019-03-15T00:00:00.000Z,0,1502.5342465753424,1785.972602739726,2510.3561643835615,3388.958904109589,3789.5753424657532,4037.054794520548,4239.86301369863,4396.821917808219,4529.808219178082,5891.315068493151,5206.767123287671,5.0
2019-03-20T00:00:00.000Z,0,1590.5479452054794,1952.3287671232877,2527.6164383561645,3336.6575342465753,3719.5205479452056,3897.150684931507,4134.027397260274,4268.876712328767,4366.493150684932,5825.58904109589,5349.246575342466,5.0
2019-09-06T00:00:00.000Z,0,609.0,858.5753424657535,1388.6712328767123,1513.7808219178082,2171.1643835616437,3531.4657534246576,4021.5616438356165,3988.5205479452056,4309.739726027397,3896.4109589041095,2864.794520547945,4.013698630136986
2020-01-19T00:00:00.000Z,0,1200.3287671232877,1465.123287671233,2138.082191780822,2916.4657534246576,3316.0,3618.123287671233,3851.27397260274,4153.2054794520545,4187.41095890411,5291.561643835616,4430.821917808219,5.0
2020-11-14T00:00:00.000Z,0,961.986301369863,1185.4794520547946,1758.7671232876712,2378.6575342465753,2872.904109589041,3365.5205479452056,3649.3424657534247,3841.945205479452,4028.1917808219177,4867.3835616438355,3888.4383561643835,5.0
2020-12-24T00:00:00.000Z,0,824.4931506849315,1131.6849315068494,1800.6438356164383,2578.3972602739727,3002.123287671233,3430.8082191780823,3739.8356164383563,3975.2602739726026,4120.232876712329,5091.0,4203.602739726028,5.0
2022-10-30T00:00:00.000Z,0,617.6575342465753,838.4657534246576,1301.0821917808219,1798.6575342465753,2319.6027397260273,2932.6301369863013,3250.4246575342468,3443.917808219178,3595.6301369863013,4553.8493150684935,3685.3424657534247,5.0
2023-11-04T00:00:00.000Z,0,1111.5753424657535,1452.6575342465753,1974.2465753424658,2726.4931506849316,3203.8630136986303,3531.794520547945,3849.2602739726026,3950.849315068493,4187.767123287671,5343.191780821918,4487.45205479452,5.0
2021-03-09T00:00:00.000Z,0,1103.6438356164383,1515.6986301369864,2201.72602739726,3082.671232876712,3470.1917808219177,3813.205479452055,4094.246575342466,4417.315068493151,4448.45205479452,5653.397260273972,5026.041095890411,5.0
2022-09-05T00:00:00.000Z,0,,,,,,,,,,,,
2023-10-10T00:00:00.000Z,0,835.6575342465753,1099.3698630136987,1769.2739726027398,2457.4794520547944,2970.328767123288,3432.945205479452,3732.753424657534,3799.72602739726,4220.726027397261,5300.7945205479455,4310.424657534247,5.0
2023-11-14T00:00:00.000Z,0,948.4383561643835,1253.2465753424658,1823.3150684931506,2638.013698630137,3034.8356164383563,3405.7671232876714,3667.4520547945203,3976.5479452054797,4022.8356164383563,5231.890410958904,4485.164383561644,5.0
2023-12-14T00:00:00.000Z,0,1265.0958904109589,1570.9315068493152,2137.917808219178,2924.027397260274,3296.931506849315,3642.6164383561645,3881.72602739726,4240.328767123287,4182.315068493151,5218.493150684932,4576.356164383562,5.0
2021-03-04T00:00:00.000Z,0,1132.4383561643835,1439.5479452054794,2167.890410958904,3060.4657534246576,3471.5342465753424,3831.2328767123286,4100.273972602739,4319.287671232877,4450.13698630137,5593.808219178082,4807.753424657534,5.0
2019-12-10T00:00:00.000Z,0,1008.7260273972603,1247.041095890411,1849.8082191780823,2563.013698630137,2922.8630136986303,3288.5616438356165,3549.6301369863013,3886.3972602739727,3892.876712328767,5118.958904109589,4223.315068493151,5.0
2021-01-23T00:00:00.000Z,0,996.3013698630137,1320.4520547945206,2046.5479452054794,2904.5616438356165,3302.6027397260273,3722.4931506849316,4007.2328767123286,4361.684931506849,4374.45205479452,5279.301369863014,4399.726027397261,5.0
2022-01-08T00:00:00.000Z,0,947.1643835616438,1250.7534246575342,1944.7945205479452,2794.27397260274,3216.178082191781,3537.5479452054797,3777.178082191781,3998.753424657534,4140.780821917808,5265.178082191781,4452.630136986301,5.0
2019-06-28T00:00:00.000Z,0,1161.13698630137,1478.13698630137,2174.1643835616437,2814.1643835616437,3378.7671232876714,3984.849315068493,4368.356164383562,4270.931506849315,4653.123287671233,5631.3835616438355,4968.561643835616,5.0
