,date,B1_mean,B2_mean,B3_mean,B4_mean,B5_mean,B6_mean,B7_mean,B8_mean,B9_mean,B10_mean,B11_mean,B12_mean
0,2018-01-04T00:00:00.000Z,812.2367088607594,1266.360759493671,2042.6772151898733,3135.0683544303797,3522.553164556962,3780.4822784810126,4069.2696202531647,4489.455696202532,4438.918987341772,5756.422784810126,4843.464556962025,5.0
1,2018-01-09T00:00:00.000Z,905.7949367088607,1178.8620253164556,1940.392405063291,2977.1518987341774,3377.4025316455695,3614.2253164556964,3869.9974683544306,4223.779746835443,4235.497468354431,5559.273417721519,4517.112658227848,5.0
2,2018-01-14T00:00:00.000Z,907.9696202531645,1341.767088607595,2079.1772151898736,3114.5898734177217,3481.150632911392,3728.0291139240508,3995.8898734177214,4415.9240506329115,4343.712658227848,5609.598734177215,4739.368354430379,5.0
3,2018-01-24T00:00:00.000Z,996.4569620253164,1427.198734177215,2171.460759493671,3225.8101265822784,3598.7835443037975,3841.5594936708862,4113.6430379746835,4527.713924050633,4460.750632911392,5805.696202531645,4916.798734177215,5.0
4,2018-01-29T00:00:00.000Z,1349.4746835443038,1625.9696202531645,2215.918987341772,3040.9493670886077,3401.9569620253164,3574.3189873417723,3777.7367088607593,4000.0556962025316,4086.221518987342,5286.456962025317,4408.056962025316,5.0
5,2018-02-08T00:00:00.000Z,921.9075949367088,1259.0240506329114,2042.4784810126582,3116.9341772151897,3514.6177215189873,3735.448101265823,3989.608860759494,4344.617721518987,4342.255696202532,5770.511392405063,4766.225316455696,5.0
6,2018-02-13T00:00:00.000Z,875.9455696202532,1302.939240506329,2054.1873417721517,3103.2101265822785,3513.9822784810126,3701.355696202532,3989.287341772152,4214.713924050633,4310.07088607595,5818.992405063291,5030.293670886076,5.0
7,2018-02-18T00:00:00.000Z,1193.7772151898735,1499.0556962025316,2260.146835443038,3288.929113924051,3697.2556962025315,3894.973417721519,4124.562025316456,4409.303797468355,4460.607594936709,5882.820253164557,4900.626582278481,5.0
8,2018-02-23T00:00:00.000Z,753.9481012658227,1113.7721518987341,1749.4607594936708,2720.182278481013,3169.851898734177,3315.3822784810127,3655.951898734177,3671.1848101265823,4007.9886075949366,5625.272151898735,4853.797468354431,5.0
9,2018-02-28T00:00:00.000Z,875.0240506329114,1177.7417721518987,1929.1088607594936,2964.711392405063,3427.698734177215,3603.3151898734177,3851.2544303797467,3982.8708860759493,4211.778481012659,5699.026582278481,4775.029113924051,5.0
10,2018-03-05T00:00:00.000Z,859.4430379746835,1257.4506329113924,2002.9848101265823,3071.967088607595,3500.5632911392404,3683.9620253164558,3979.9556962025317,4189.967088607595,4293.907594936709,5897.296202531646,5146.592405063291,5.0
11,2018-03-10T00:00:00.000Z,956.0582278481013,1288.439240506329,2078.349367088608,3184.8303797468357,3609.567088607595,3822.4962025316454,4072.1632911392403,4373.883544303798,4417.6189873417725,5913.062025316456,4979.305063291139,5.0
12,2018-03-15T00:00:00.000Z,915.7063291139241,1327.1544303797468,2090.8632911392406,3189.4227848101264,3555.267088607595,3784.2544303797467,4056.0012658227847,4446.87088607595,4388.717721518988,5970.608860759494,5196.779746835443,5.0
13,2018-03-20T00:00:00.000Z,1003.3151898734177,1329.4962025316456,2121.579746835443,3223.5215189873416,3662.313924050633,3854.387341772152,4098.524050632911,4363.703797468354,4441.706329113924,5978.296202531646,5068.734177215189,5.0
14,2018-03-25T00:00:00.000Z,1161.7354430379746,1536.6253164556963,2249.3443037974685,3267.772151898734,3634.4227848101264,3824.23417721519,4087.326582278481,4338.060759493671,4363.882278481013,5931.286075949367,5204.021518987342,5.0
15,2018-03-30T00:00:00.000Z,1576.9113924050632,1834.8278481012658,2469.1417721518987,3289.8354430379745,3643.792405063291,3749.0151898734175,3915.198734177215,4030.4303797468356,4138.346835443038,5360.398734177215,4637.0151898734175,5.0
16,2018-04-04T00:00:00.000Z,1168.2291139240506,1538.926582278481,2257.0556962025316,3303.040506329114,3677.4822784810126,3858.326582278481,4115.353164556962,4360.572151898734,4388.767088607595,5972.096202531646,5286.972151898734,5.0
17,2018-04-09T00:00:00.000Z,1354.1569620253165,1619.0784810126581,2324.086075949367,3325.311392405063,3748.4050632911394,3888.320253164557,4098.229113924051,4225.286075949367,4381.875949367089,5898.279746835443,5021.212658227848,5.0
18,2018-04-19T00:00:00.000Z,1114.5784810126581,1427.5759493670887,2243.6101265822786,3380.253164556962,3821.1075949367087,4009.759493670886,4241.045569620253,4483.392405063291,4570.845569620253,6177.3139240506325,5292.316455696203,5.0
19,2018-04-24T00:00:00.000Z,1073.759493670886,1470.0506329113923,2250.1772151898736,3344.486075949367,3785.127848101266,3921.279746835443,4201.09746835443,4318.73164556962,4473.353164556962,6119.706329113924,5456.444303797468,5.0
20,2018-04-29T00:00:00.000Z,1165.6164556962026,1476.7784810126582,2327.3215189873417,3487.506329113924,3967.16582278481,4119.463291139241,4342.743037974684,4463.744303797468,4648.037974683544,6256.608860759494,5470.820253164557,5.0
21,2018-05-04T00:00:00.000Z,1123.4708860759495,1505.546835443038,2279.4278481012657,3362.513924050633,3816.3987341772154,3912.3354430379745,4221.330379746835,4175.853164556962,4480.077215189874,6024.696202531645,5406.449367088608,5.0
22,2018-05-09T00:00:00.000Z,,,,,,,,,,,,
23,2018-05-14T00:00:00.000Z,1143.2050632911391,1527.486075949367,2299.4405063291138,3380.53164556962,3816.1746835443037,3917.493670886076,4233.786075949367,4150.415189873418,4478.251898734177,6080.853164556962,5286.144303797469,5.0
