,date,B1_mean,B2_mean,B3_mean,B4_mean,B5_mean,B6_mean,B7_mean,B8_mean,B9_mean,B10_mean,B11_mean,B12_mean
0,2018-01-04T00:00:00.000Z,,,,,,,,,,,,
1,2018-01-09T00:00:00.000Z,960.8228571428572,1190.6914285714286,1979.337142857143,3193.691428571429,3602.16,3875.502857142857,4082.44,4397.451428571429,4369.36,5652.24,4691.16,5.0
2,2018-01-14T00:00:00.000Z,866.48,1249.9542857142858,1948.2857142857142,3084.9485714285715,3437.6628571428573,3683.382857142857,3878.5714285714284,4243.885714285714,4127.622857142857,5254.805714285714,4515.88,5.0
3,2018-01-19T00:00:00.000Z,1282.0,1498.3333333333333,2314.6666666666665,3651.0,4094.3333333333335,4378.833333333333,4582.833333333333,4932.666666666667,4803.0,6078.166666666667,5153.333333333333,5.0
4,2018-01-24T00:00:00.000Z,1050.5885714285714,1473.9085714285713,2247.6228571428574,3517.8514285714286,3923.8,4181.828571428571,4411.754285714285,4821.325714285715,4694.691428571428,6033.982857142857,5217.834285714286,5.0
5,2018-01-29T00:00:00.000Z,1448.04,1682.8,2318.0,3299.8742857142856,3675.017142857143,3883.308571428571,4073.782857142857,4294.354285714286,4347.32,5615.4628571428575,4769.0,5.0
6,2018-02-08T00:00:00.000Z,955.9142857142857,1253.3657142857144,2064.937142857143,3328.6285714285714,3720.08,3961.6685714285713,4170.302857142857,4495.36,4434.8,5840.194285714286,4953.148571428572,5.0
7,2018-02-13T00:00:00.000Z,895.1428571428571,1304.3314285714287,2058.822857142857,3287.9314285714286,3726.9714285714285,3906.6628571428573,4132.857142857143,4338.114285714286,4375.142857142857,5875.382857142858,5195.662857142857,5.0
8,2018-02-18T00:00:00.000Z,1185.4114285714286,1459.1314285714286,2245.36,3450.537142857143,3855.9542857142856,4077.36,4271.331428571429,4514.4914285714285,4527.211428571429,5936.16,5048.245714285715,5.0
9,2018-02-23T00:00:00.000Z,773.4571428571429,1113.3085714285714,1757.1542857142856,2885.977142857143,3371.8171428571427,3495.2342857142858,3791.674285714286,3784.9142857142856,4072.3942857142856,5714.4457142857145,5026.822857142857,5.0
10,2018-02-28T00:00:00.000Z,894.7371428571429,1157.6228571428571,1914.9142857142858,3118.537142857143,3547.5885714285714,3756.365714285714,3954.2342857142858,4055.325714285714,4220.297142857143,5641.937142857143,4799.84,5.0
11,2018-03-05T00:00:00.000Z,864.4342857142857,1239.5485714285714,1999.0742857142857,3273.3142857142857,3746.057142857143,3910.7257142857143,4141.817142857143,4329.988571428571,4380.571428571428,5985.931428571429,5306.725714285714,5.0
12,2018-03-10T00:00:00.000Z,1046.2057142857143,1330.1257142857144,2139.3142857142857,3428.8342857142857,3843.8285714285716,4067.4,4273.022857142857,4544.388571428572,4542.822857142857,5942.36,5093.417142857143,5.0
13,2018-03-15T00:00:00.000Z,895.4628571428572,1296.6057142857144,2077.462857142857,3405.542857142857,3781.0057142857145,4009.56,4225.88,4594.902857142857,4484.222857142857,6055.742857142857,5345.348571428572,5.0
14,2018-03-20T00:00:00.000Z,962.9257142857143,1266.1371428571429,2080.0,3374.8571428571427,3803.9542857142856,4013.582857142857,4210.702857142857,4439.382857142858,4472.057142857143,6014.628571428571,5171.8,5.0
15,2018-03-25T00:00:00.000Z,1229.662857142857,1634.5828571428572,2393.782857142857,3655.0857142857144,4081.0285714285715,4266.5771428571425,4503.057142857143,4779.817142857143,4758.102857142857,6441.171428571429,5757.268571428572,5.0
16,2018-03-30T00:00:00.000Z,1673.1371428571429,1949.7142857142858,2679.28,3709.5657142857144,4105.451428571429,4261.662857142857,4423.782857142857,4580.822857142857,4650.011428571429,6043.074285714286,5197.588571428571,5.0
17,2018-04-04T00:00:00.000Z,1146.1314285714286,1525.8628571428571,2243.6685714285713,3465.462857142857,3852.7314285714288,4030.36,4245.657142857143,4526.217142857143,4482.565714285714,6058.5142857142855,5431.12,5.0
18,2018-04-09T00:00:00.000Z,1310.5657142857142,1576.2285714285715,2301.177142857143,3432.8342857142857,3852.0457142857144,4017.5485714285714,4204.022857142857,4353.4628571428575,4455.622857142857,5927.068571428571,5109.868571428571,5.0
19,2018-04-19T00:00:00.000Z,1062.7714285714285,1361.0285714285715,2186.0114285714285,3499.92,3933.417142857143,4126.371428571429,4313.971428571429,4518.857142857143,4564.022857142857,6169.5257142857145,5374.714285714285,5.0
20,2018-04-24T00:00:00.000Z,1013.9028571428571,1414.9714285714285,2179.691428571429,3449.9657142857145,3907.674285714286,4025.3771428571426,4267.097142857143,4389.805714285714,4485.885714285714,6144.348571428572,5542.582857142857,5.0
21,2018-04-29T00:00:00.000Z,1097.1657142857143,1410.902857142857,2274.9942857142855,3616.4685714285715,4071.9142857142856,4254.582857142857,4434.394285714286,4562.308571428572,4674.891428571428,6295.771428571428,5539.874285714286,5.0
22,2018-05-04T00:00:00.000Z,1217.5942857142857,1583.0285714285715,2351.9314285714286,3636.96,4088.497142857143,4174.205714285714,4440.862857142857,4450.948571428571,4649.56,6078.691428571428,5506.36,5.0
23,2018-05-09T00:00:00.000Z,1240.3885714285714,1579.3485714285714,2096.64,2981.12,3271.7085714285713,3387.0057142857145,3548.634285714286,3688.2285714285713,3746.9142857142856,4796.977142857143,3992.097142857143,5.0
24,2018-05-14T00:00:00.000Z,1226.4514285714286,1726.4571428571428,2548.2971428571427,3830.8114285714287,4315.142857142857,4386.594285714285,4682.96,4636.571428571428,4905.365714285715,6618.125714285714,6002.297142857143,5.0
