date,feature_index,avg(band_0),avg(band_1),avg(band_2),avg(band_3),avg(band_4),avg(band_5),avg(band_6),avg(band_7),avg(band_8),avg(band_9),avg(band_10),avg(band_11)
2018-05-19T00:00:00.000Z,0,1088.7558139534883,1397.2635658914728,2244.0387596899227,3638.5503875968993,4132.162790697675,4267.472868217054,4477.302325581395,4476.899224806201,4712.670542635659,6428.794573643411,5668.372093023256,5.0
2018-04-29T00:00:00.000Z,0,1091.9031007751937,1393.5271317829458,2237.953488372093,3597.4418604651164,4055.593023255814,4185.37984496124,4385.3178294573645,4469.131782945737,4623.798449612403,6287.15503875969,5596.949612403101,5.0
2018-06-03T00:00:00.000Z,0,1143.5,1555.8682170542636,2386.4031007751937,3756.875968992248,4220.158914728682,4349.899224806201,4666.186046511628,4482.31007751938,4860.37984496124,6518.476744186047,5987.139534883721,5.0
2019-02-23T00:00:00.000Z,0,1064.8527131782946,1333.6124031007753,2075.9922480620153,3262.263565891473,3657.9612403100773,3889.2906976744184,4110.251937984496,4409.139534883721,4411.124031007752,5746.643410852713,4807.775193798449,5.0
2019-12-10T00:00:00.000Z,0,858.1162790697674,1110.2945736434108,1792.8062015503876,2891.3410852713178,3307.329457364341,3576.4302325581393,3808.6124031007753,4133.538759689923,4144.782945736434,5525.68992248062,4523.422480620155,5.0
2019-12-25T00:00:00.000Z,0,671.6550387596899,1056.7325581395348,1755.5193798449613,2925.3372093023254,3288.6046511627906,3563.4418604651164,3798.2713178294575,4194.527131782946,4103.949612403101,5563.251937984496,4759.403100775194,5.0
2020-01-09T00:00:00.000Z,0,858.9108527131783,1094.9573643410852,1700.3255813953488,2636.186046511628,3045.2868217054265,3238.186046511628,3455.251937984496,3548.6434108527133,3765.9612403100773,5343.178294573643,4524.937984496124,5.0
2020-01-24T00:00:00.000Z,0,948.9031007751938,1311.3643410852712,1991.0232558139535,3122.2868217054265,3479.686046511628,3711.9457364341083,3931.186046511628,4250.736434108527,4218.003875968992,5692.980620155039,4951.073643410853,5.0
2020-06-17T00:00:00.000Z,0,1290.8255813953488,1592.046511627907,2403.9302325581393,3600.5193798449613,4035.360465116279,4168.841085271318,4388.643410852713,4243.565891472868,4626.581395348837,6107.87984496124,5212.12015503876,5.0
2021-04-18T00:00:00.000Z,0,1007.8372093023256,1394.1627906976744,2091.4186046511627,3280.3565891472867,3735.9922480620153,3913.875968992248,4203.201550387597,4181.62015503876,4475.647286821705,6044.2868217054265,5317.069767441861,5.0
2020-07-22T00:00:00.000Z,0,830.5813953488372,1198.8565891472867,1985.8527131782946,3172.2558139534885,3673.5968992248063,3962.732558139535,4208.616279069767,4083.263565891473,4366.771317829457,5500.887596899225,4757.81007751938,5.0
2021-05-23T00:00:00.000Z,0,957.0348837209302,1239.34496124031,2012.3798449612402,3315.0232558139537,3852.4457364341083,4065.5542635658917,4330.709302325581,4299.341085271318,4666.197674418605,6113.992248062015,5136.503875968992,5.0
2021-06-07T00:00:00.000Z,0,1681.2906976744187,2026.8294573643411,2697.782945736434,3854.751937984496,4253.364341085271,4428.763565891473,4792.375968992248,4669.875968992248,5042.833333333333,6410.492248062015,5430.096899224806,5.0
2022-02-22T00:00:00.000Z,0,910.8100775193799,1343.2558139534883,2080.1627906976746,3346.705426356589,3743.670542635659,4022.3488372093025,4273.236434108527,4672.186046511628,4571.519379844961,5845.872093023256,4922.627906976744,5.0
2022-03-09T00:00:00.000Z,0,768.5232558139535,1184.8372093023256,2056.9612403100773,3393.608527131783,3893.1589147286822,4126.7131782945735,4370.267441860465,4543.503875968992,4681.112403100775,6045.294573643411,4905.7131782945735,5.0
2022-11-09T00:00:00.000Z,0,693.7170542635658,1023.7364341085271,1638.9612403100775,2569.5271317829456,3134.4922480620153,3561.1046511627906,3856.2286821705425,3981.015503875969,4128.414728682171,5234.31007751938,4297.585271317829,5.0
2022-11-24T00:00:00.000Z,0,653.6395348837209,965.3100775193799,1704.5387596899225,2807.1744186046512,3345.546511627907,3699.313953488372,3967.3255813953488,4234.515503875969,4301.457364341085,5427.019379844961,4278.139534883721,5.0
2022-12-14T00:00:00.000Z,0,776.9961240310078,1045.3992248062016,1726.7364341085272,2842.705426356589,3294.4418604651164,3586.3953488372094,3832.736434108527,4144.290697674419,4139.290697674419,5380.910852713178,4345.821705426357,5.0
2022-12-29T00:00:00.000Z,0,920.4457364341085,1259.15503875969,1883.7674418604652,2955.1937984496126,3393.3837209302324,3663.236434108527,3910.375968992248,4113.333333333333,4184.7441860465115,5459.329457364341,4637.426356589147,5.0
2023-10-05T00:00:00.000Z,0,988.3720930232558,1503.6589147286822,2229.5736434108526,3048.1937984496126,3566.3333333333335,4145.209302325581,4511.085271317829,4591.441860465116,4973.612403100775,5314.453488372093,4277.496124031008,5.0
2023-10-30T00:00:00.000Z,0,860.2441860465116,1102.4263565891472,1762.0542635658915,2904.0503875968993,3429.0038759689924,3736.6744186046512,4003.1472868217056,4170.434108527132,4337.472868217054,5578.891472868217,4472.930232558139,5.0
2023-11-09T00:00:00.000Z,0,865.8372093023256,1152.8798449612402,1820.1162790697674,2956.5658914728683,3470.484496124031,3753.0193798449613,4023.767441860465,4158.031007751938,4353.903100775194,5523.612403100775,4404.903100775194,5.0
2018-04-19T00:00:00.000Z,0,1050.6976744186047,1346.6666666666667,2152.9147286821703,3487.248062015504,3905.4147286821703,4064.1976744186045,4263.554263565891,4461.953488372093,4517.089147286822,6179.573643410853,5420.84496124031,5.0
