,date,B1_mean,B2_mean,B3_mean,B4_mean,B5_mean,B6_mean,B7_mean,B8_mean,B9_mean,B10_mean,B11_mean,B12_mean
0,2018-01-04T00:00:00.000Z,,,,,,,,,,,,
1,2018-01-09T00:00:00.000Z,855.8766233766233,1078.7922077922078,1827.590909090909,3026.116883116883,3424.6915584415583,3650.3279220779223,3865.931818181818,4145.272727272727,4143.970779220779,5428.775974025974,4480.558441558442,5.0
2,2018-02-08T00:00:00.000Z,846.3668831168832,1136.405844155844,1899.577922077922,3161.311688311688,3547.7045454545455,3745.1136363636365,3951.7954545454545,4238.805194805195,4217.724025974026,5617.318181818182,4723.237012987013,5.0
3,2018-02-13T00:00:00.000Z,807.4090909090909,1180.8311688311687,1888.1363636363637,3106.5844155844156,3515.0714285714284,3680.8376623376626,3913.064935064935,4067.603896103896,4148.652597402597,5630.295454545455,4916.590909090909,5.0
4,2018-02-18T00:00:00.000Z,1092.0974025974026,1343.8246753246754,2066.305194805195,3270.487012987013,3682.7012987012986,3857.840909090909,4059.448051948052,4268.694805194805,4313.477272727273,5717.334415584415,4816.392857142857,5.0
5,2018-02-23T00:00:00.000Z,840.737012987013,1185.3181818181818,1827.935064935065,2959.603896103896,3398.3311688311687,3507.2402597402597,3791.25,3720.8571428571427,4035.5064935064934,5565.464285714285,4868.480519480519,5.0
6,2018-02-28T00:00:00.000Z,914.6850649350649,1197.5227272727273,1981.077922077922,3277.9155844155844,3743.3896103896104,3885.9155844155844,4093.720779220779,4156.805194805195,4355.7467532467535,5800.957792207792,4950.607142857143,5.0
7,2018-03-05T00:00:00.000Z,820.5941558441558,1190.8376623376623,1928.0389610389611,3229.116883116883,3670.0,3817.061688311688,4045.029220779221,4187.279220779221,4258.603896103896,5798.811688311688,5125.090909090909,5.0
8,2018-03-15T00:00:00.000Z,849.9805194805194,1222.2272727272727,1967.0584415584415,3303.883116883117,3675.3246753246754,3871.3896103896104,4089.2012987012986,4402.383116883117,4320.876623376624,5838.7532467532465,5148.36038961039,5.0
9,2018-03-20T00:00:00.000Z,956.1103896103896,1229.6753246753246,2004.4805194805194,3348.3571428571427,3781.6136363636365,3950.4675324675327,4152.853896103896,4333.61038961039,4394.850649350649,5884.152597402597,5046.775974025974,5.0
10,2018-03-25T00:00:00.000Z,,,,,,,,,,,,
11,2018-04-04T00:00:00.000Z,1039.2175324675325,1389.487012987013,2051.2597402597403,3267.9025974025976,3657.214285714286,3811.811688311688,4038.1233766233768,4218.084415584415,4254.480519480519,5815.652597402597,5170.224025974026,5.0
12,2018-04-19T00:00:00.000Z,953.8376623376623,1218.8896103896104,1985.5584415584415,3309.5324675324673,3740.8311688311687,3901.5064935064934,4091.038961038961,4241.623376623376,4326.107142857143,5879.470779220779,5086.266233766234,5.0
13,2018-04-24T00:00:00.000Z,909.6136363636364,1270.090909090909,1987.4805194805194,3260.2077922077924,3701.2987012987014,3818.4772727272725,4055.305194805195,4123.850649350649,4258.613636363636,5872.467532467533,5245.49025974026,5.0
14,2018-04-29T00:00:00.000Z,978.2987012987013,1256.9805194805194,2050.1753246753246,3391.746753246753,3861.590909090909,3990.7077922077924,4183.642857142857,4230.902597402597,4413.766233766234,5966.045454545455,5188.045454545455,5.0
15,2018-05-19T00:00:00.000Z,985.5162337662338,1239.7077922077922,1977.2987012987012,3235.474025974026,3703.5194805194806,3821.905844155844,4016.555194805195,3991.779220779221,4250.152597402597,5826.051948051948,5045.8441558441555,5.0
16,2018-06-08T00:00:00.000Z,986.8246753246754,1255.3701298701299,2063.5584415584417,3441.474025974026,3917.688311688312,4017.7597402597403,4195.607142857143,4087.9220779220777,4382.558441558442,6037.577922077922,5389.029220779221,5.0
17,2018-06-13T00:00:00.000Z,937.0746753246754,1318.064935064935,2139.6428571428573,3587.7597402597403,4060.8993506493507,4129.100649350649,4389.646103896104,4231.967532467533,4528.548701298701,6266.529220779221,5904.9967532467535,5.0
18,2018-06-18T00:00:00.000Z,1147.2207792207791,1452.5584415584415,2301.9415584415583,3631.7402597402597,4094.5487012987014,4188.587662337663,4375.727272727273,4241.220779220779,4571.444805194805,6170.886363636364,5468.181818181818,5.0
19,2018-07-23T00:00:00.000Z,950.2532467532468,1332.8051948051948,2185.0,3590.103896103896,4162.948051948052,4291.925324675325,4563.123376623376,4309.792207792208,4669.435064935065,6482.525974025974,6103.977272727273,5.0
20,2018-09-21T00:00:00.000Z,761.1201298701299,1000.5194805194806,1643.6168831168832,2343.4805194805194,3019.9772727272725,4016.2824675324673,4500.227272727273,4318.727272727273,4707.954545454545,4990.792207792208,4158.7467532467535,4.944805194805195
21,2018-10-06T00:00:00.000Z,709.9188311688312,853.0876623376623,1374.8766233766235,1972.1948051948052,2472.5097402597403,2948.538961038961,3169.87987012987,3029.5,3356.2662337662337,3645.0844155844156,2842.155844155844,5.0
22,2018-10-21T00:00:00.000Z,709.4123376623377,986.9383116883117,1654.2987012987012,2555.844155844156,3164.038961038961,3757.720779220779,4067.116883116883,4199.766233766234,4296.3441558441555,5198.074675324675,4473.480519480519,5.0
23,2018-10-31T00:00:00.000Z,731.237012987013,1031.6103896103896,1686.6948051948052,2643.7597402597403,3217.214285714286,3680.590909090909,3980.9512987012986,4040.2337662337663,4228.337662337663,5313.412337662337,4571.603896103896,5.0
24,2018-11-30T00:00:00.000Z,717.3409090909091,1061.25,1760.2467532467533,2858.435064935065,3298.7272727272725,3642.2564935064934,3879.4837662337663,4162.980519480519,4132.103896103896,5343.097402597403,4620.642857142857,5.0
